wave number,-1_1,-1_2,-1_3,-1_4,-1_5,-1_6,-1_7,-1_8,-1_9,-1_10,-1_11,-1_12,-1_13,-1_14,-1_15,-1_16,-1_17,-1_18,-2_1,-2_2,-2_3,-2_4,-2_5,-2_6,-2_7,-2_8,-3_1,-3_2,-3_3,-3_4,-3_5,-3_6,-4_1,-4_2,-4_3,-4_4,-4_5,-4_6,-5_1,-5_2,-5_3,-5_4,-5_5,-6_1,-6_2,-6_3,-6_4,-6_5, 
699.5010000000001,64543.0,64543.0,2015.0,17798.0,18935.0,15513.0,29954.0,51955.0,22658.0,18939.0,64543.0,36398.0,35816.0,9673.0,47211.0,64543.0,64543.0,64543.0,64543.0,64543.0,30717.0,64543.0,11776.0,64543.0,25929.0,10793.0,27564.0,29286.0,56074.5,25084.0,19751.0,49334.0,2577.0,2645.0,2928.0,3478.0,1026.0,3425.0,1201.0,965.0,2161.0,1101.0,2377.0,632.0,642.0,640.0,494.0,667.0,
701.2180000000001,64543.0,64543.0,1977.0,17715.0,19081.0,15637.0,30054.0,52344.0,22604.0,19163.0,64543.0,36502.0,36080.0,9764.0,47358.0,64543.0,64543.0,64543.0,64543.0,64543.0,30704.0,64543.0,11799.0,64543.0,25922.0,10773.0,27502.0,29183.0,56097.5,24897.0,19884.0,49247.0,2594.0,2644.0,2979.0,3493.0,1043.0,3394.0,1216.0,972.0,2230.0,1114.0,2384.0,605.0,638.0,673.0,478.0,648.0,
702.936,64543.0,64543.0,1984.0,18016.0,19252.0,15583.0,30112.0,52341.0,22767.0,19204.0,64543.0,36700.0,35885.0,9737.0,47370.0,64543.0,64543.0,64543.0,64543.0,64543.0,30749.0,64543.0,11746.0,64543.0,26146.0,10840.0,27712.0,29141.0,55798.5,24910.0,19893.0,49239.0,2623.0,2653.0,2964.0,3450.0,1040.0,3473.0,1222.0,975.0,2169.0,1110.0,2375.0,624.0,641.0,671.0,506.0,663.0,
704.6519999999999,64543.0,64543.0,1979.0,17939.0,19164.0,15741.0,30241.0,52505.0,22642.0,19084.0,64543.0,36701.0,36152.0,9785.0,47416.0,64543.0,64543.0,64543.0,64543.0,64543.0,30791.0,64543.0,11842.0,64543.0,25869.0,10980.0,27598.0,29206.0,56088.5,24958.0,19885.0,49144.0,2581.0,2637.0,2994.0,3465.0,1040.0,3492.0,1211.0,983.0,2205.0,1103.0,2348.0,616.0,617.0,670.0,510.0,668.0,
706.368,64543.0,64543.0,2015.0,17963.0,19055.0,15579.0,29976.0,52516.0,22613.0,19154.0,64543.0,36689.0,36219.0,9756.0,47492.0,64543.0,64543.0,64543.0,64543.0,64543.0,30818.0,64543.0,11897.0,64543.0,26090.0,10976.0,27526.0,29127.0,56080.5,25048.0,19918.0,49244.0,2615.0,2613.0,2964.0,3406.0,1032.0,3472.0,1253.0,1006.0,2195.0,1140.0,2334.0,609.0,652.0,670.0,485.0,642.0,
708.085,64543.0,64543.0,2012.0,17929.0,19121.0,15525.0,30154.0,52481.0,22677.0,19153.0,64543.0,36663.0,36107.0,9743.0,47518.0,64543.0,64543.0,64543.0,64543.0,64543.0,30891.0,64543.0,11784.0,64543.0,26148.0,10948.0,27670.0,29198.0,56196.5,25095.0,19883.0,49266.0,2593.0,2640.0,2973.0,3431.0,1027.0,3470.0,1224.0,994.0,2175.0,1131.0,2352.0,609.0,629.0,666.0,502.0,676.0,
709.8,64543.0,64543.0,1986.0,18008.0,19120.0,15583.0,30137.0,52353.0,22799.0,19959.0,64543.0,36599.0,36264.0,9806.0,47413.0,64543.0,64543.0,64543.0,64543.0,64543.0,31026.0,64543.0,11908.0,64543.0,26034.0,11065.0,27540.0,29172.0,56108.5,25212.0,19901.0,49427.0,2610.0,2652.0,2981.0,3446.0,1028.0,3409.0,1208.0,982.0,2217.0,1119.0,2381.0,623.0,646.0,655.0,498.0,627.0,
711.5139999999999,64543.0,64543.0,2016.0,17807.0,19192.0,15654.0,30170.0,52311.0,22840.0,20292.0,64543.0,36836.0,36155.0,9864.0,47421.0,64543.0,64543.0,64543.0,64543.0,64543.0,30934.0,64543.0,11805.0,64543.0,26017.0,10945.0,27667.0,29243.0,56150.5,25007.0,19779.0,49223.0,2569.0,2656.0,2996.0,3439.0,1036.0,3410.0,1207.0,996.0,2210.0,1120.0,2349.0,628.0,643.0,657.0,510.0,660.0,
713.2310000000001,64543.0,64543.0,2041.0,17915.0,19157.0,15638.0,30196.0,52527.0,22867.0,19477.0,64543.0,36895.0,36334.0,9785.0,47422.0,64543.0,64543.0,64543.0,64543.0,64543.0,31168.0,64543.0,11916.0,64543.0,26125.0,11004.0,27624.0,29293.0,56183.5,25074.0,19984.0,49515.0,2546.0,2710.0,2945.0,3402.0,1039.0,3382.0,1248.0,992.0,2204.0,1108.0,2350.0,639.0,626.0,672.0,499.0,633.0,
714.945,64543.0,64543.0,2017.0,18099.0,19208.0,15703.0,30290.0,52416.0,22865.0,19311.0,64543.0,36795.0,36285.0,9848.0,47710.0,64543.0,64543.0,64543.0,64543.0,64543.0,31211.0,64543.0,12018.0,64543.0,26030.0,10967.0,27736.0,29313.0,56306.5,24986.0,19967.0,49227.0,2633.0,2671.0,2962.0,3431.0,1032.0,3450.0,1231.0,977.0,2194.0,1107.0,2415.0,625.0,655.0,671.0,493.0,662.0,
716.658,64543.0,64543.0,1986.0,17976.0,19296.0,15772.0,30416.0,52629.0,22999.0,19376.0,64543.0,37063.0,36475.0,9894.0,47688.0,64543.0,64543.0,64543.0,64543.0,64543.0,31142.0,64543.0,12057.0,64543.0,26396.0,11024.0,27776.0,29197.0,56309.5,25197.0,19976.0,49448.0,2669.0,2644.0,3021.0,3480.0,1035.0,3480.0,1224.0,983.0,2237.0,1114.0,2393.0,607.0,614.0,671.0,517.0,660.0,
718.3739999999999,64543.0,64543.0,2009.0,18064.0,19451.0,15858.0,30582.0,53063.0,23078.0,19475.0,64543.0,37198.0,36602.0,9802.0,47951.0,64543.0,64543.0,64543.0,64543.0,64543.0,31216.0,64543.0,12064.0,64543.0,26270.0,11108.0,27826.0,29479.0,56396.5,25267.0,20043.0,49710.0,2644.0,2709.0,2949.0,3445.0,1062.0,3440.0,1212.0,986.0,2196.0,1123.0,2417.0,622.0,639.0,651.0,522.0,669.0,
720.087,64543.0,64543.0,2027.0,18212.0,19456.0,16005.0,30578.0,53416.0,23154.0,19581.0,64543.0,37438.0,36713.0,9917.0,48474.0,64543.0,64543.0,64543.0,64543.0,64543.0,31353.0,64543.0,12008.0,64543.0,26419.0,11184.0,27889.0,29371.0,56299.5,25394.0,20014.0,49806.0,2654.0,2648.0,2943.0,3490.0,1037.0,3447.0,1240.0,991.0,2228.0,1143.0,2373.0,601.0,634.0,661.0,504.0,633.0,
721.799,64543.0,64543.0,2040.0,18174.0,19447.0,16014.0,30614.0,53534.0,23210.0,19660.0,64543.0,37314.0,36967.0,9892.0,48389.0,64543.0,64543.0,64543.0,64543.0,64543.0,31566.0,64543.0,12068.0,64543.0,26444.0,11124.0,27792.0,29210.0,56386.5,25198.0,20153.0,49637.0,2614.0,2650.0,2968.0,3440.0,1047.0,3484.0,1257.0,981.0,2199.0,1115.0,2356.0,611.0,641.0,662.0,517.0,639.0,
723.5139999999999,64543.0,64543.0,2045.0,18288.0,19606.0,15910.0,30757.0,53339.0,23228.0,19794.0,64543.0,37606.0,36897.0,10029.0,48619.0,64543.0,64543.0,64543.0,64543.0,64543.0,31515.0,64543.0,11976.0,64543.0,26452.0,11277.0,27849.0,29455.0,56206.5,25163.0,19935.0,49826.0,2609.0,2693.0,2934.0,3441.0,1043.0,3438.0,1217.0,981.0,2201.0,1125.0,2416.0,621.0,642.0,707.0,507.0,664.0,
725.2260000000001,64543.0,64543.0,2046.0,18238.0,19533.0,15962.0,30877.0,53527.0,23152.0,19701.0,64543.0,37541.0,36871.0,9958.0,48513.0,64543.0,64543.0,64543.0,64543.0,64543.0,31485.0,64543.0,12062.0,64543.0,26630.0,11250.0,27809.0,29458.0,56330.5,25293.0,20006.0,49522.0,2588.0,2661.0,2933.0,3491.0,1045.0,3413.0,1243.0,994.0,2174.0,1115.0,2373.0,609.0,645.0,668.0,505.0,653.0,
726.938,64543.0,64543.0,2087.0,18286.0,19648.0,15952.0,30699.0,53504.0,23309.0,19547.0,64543.0,37499.0,36925.0,9975.0,48513.0,64543.0,64543.0,64543.0,64543.0,64543.0,31617.0,64543.0,12118.0,64543.0,26530.0,11212.0,27763.0,29324.0,56346.5,25145.0,19996.0,49798.0,2593.0,2639.0,2967.0,3410.0,1034.0,3497.0,1243.0,973.0,2217.0,1099.0,2393.0,624.0,653.0,662.0,507.0,650.0,
728.6489999999999,64543.0,64543.0,2096.0,18259.0,19644.0,15910.0,30789.0,53323.0,23360.0,19688.0,64543.0,37393.0,36902.0,10110.0,48407.0,64543.0,64543.0,64543.0,64543.0,64543.0,31475.0,64543.0,12100.0,64543.0,26211.0,11117.0,27895.0,29399.0,56355.5,25188.0,19915.0,49475.0,2627.0,2679.0,2967.0,3464.0,1027.0,3428.0,1247.0,978.0,2186.0,1122.0,2395.0,607.0,626.0,678.0,525.0,651.0,
730.362,64543.0,64543.0,2068.0,18285.0,19676.0,15879.0,30712.0,53381.0,23189.0,19718.0,64543.0,37510.0,37095.0,9996.0,48283.0,64543.0,64543.0,64543.0,64543.0,64543.0,31698.0,64543.0,12084.0,64543.0,26488.0,11191.0,27753.0,29319.0,56388.5,25289.0,20036.0,49678.0,2642.0,2634.0,3021.0,3421.0,1042.0,3401.0,1226.0,976.0,2153.0,1119.0,2387.0,636.0,634.0,669.0,493.0,659.0,
732.073,64543.0,64543.0,2055.0,18351.0,19818.0,16090.0,30877.0,53618.0,23151.0,19779.0,64543.0,37649.0,37006.0,10008.0,48722.0,64543.0,64543.0,64543.0,64543.0,64543.0,31535.0,64543.0,12089.0,64543.0,26540.0,11302.0,27763.0,29486.0,56356.5,25232.0,20012.0,49725.0,2622.0,2656.0,2973.0,3455.0,1029.0,3441.0,1216.0,993.0,2147.0,1135.0,2392.0,615.0,623.0,665.0,496.0,659.0,
733.783,64543.0,64543.0,2146.0,18396.0,19639.0,15984.0,30940.0,53615.0,23507.0,19798.0,64543.0,37689.0,36996.0,10056.0,48619.0,64543.0,64543.0,64543.0,64543.0,64543.0,31596.0,64543.0,12032.0,64543.0,26480.0,11324.0,27933.0,29545.0,56330.5,25288.0,19949.0,49735.0,2586.0,2658.0,2912.0,3473.0,1050.0,3454.0,1214.0,976.0,2196.0,1104.0,2339.0,618.0,649.0,669.0,507.0,658.0,
735.493,64543.0,64543.0,2100.0,18362.0,19766.0,16119.0,30914.0,53896.0,23369.0,19906.0,64543.0,37741.0,37115.0,10031.0,48582.0,64543.0,64543.0,64543.0,64543.0,64543.0,31699.0,64543.0,12171.0,64543.0,26734.0,11242.0,27808.0,29464.0,56293.5,25274.0,19916.0,49554.0,2608.0,2701.0,2943.0,3470.0,1036.0,3395.0,1219.0,962.0,2231.0,1122.0,2418.0,619.0,631.0,669.0,505.0,675.0,
737.203,64543.0,64543.0,2078.0,18496.0,19853.0,16178.0,31277.0,54114.0,23535.0,19905.0,64543.0,37928.0,37461.0,10068.0,49048.0,64543.0,64543.0,64543.0,64543.0,64543.0,31922.0,64543.0,12176.0,64543.0,26853.0,11401.0,28000.0,29488.0,56479.5,25172.0,20021.0,49756.0,2659.0,2682.0,2978.0,3417.0,1026.0,3431.0,1246.0,980.0,2174.0,1120.0,2404.0,629.0,626.0,679.0,510.0,679.0,
738.914,64543.0,64543.0,2091.0,18518.0,19925.0,16220.0,30990.0,54002.0,23510.0,19902.0,64543.0,37993.0,37121.0,10097.0,48613.0,64543.0,64543.0,64543.0,64543.0,64543.0,31732.0,64543.0,12212.0,64543.0,26767.0,11331.0,27886.0,29242.0,56295.5,25268.0,19832.0,49446.0,2633.0,2664.0,2977.0,3469.0,1046.0,3450.0,1217.0,1000.0,2171.0,1134.0,2397.0,629.0,635.0,662.0,526.0,632.0,
740.6239999999999,64543.0,64543.0,2086.0,18554.0,20060.0,16234.0,31354.0,54236.0,23530.0,19965.0,64543.0,37850.0,37311.0,10136.0,48846.0,64543.0,64543.0,64543.0,64543.0,64543.0,31990.0,64543.0,12266.0,64543.0,26631.0,11394.0,27779.0,29287.0,56312.5,25243.0,20020.0,49367.0,2615.0,2694.0,2969.0,3453.0,1021.0,3451.0,1261.0,967.0,2202.0,1131.0,2366.0,606.0,656.0,670.0,505.0,675.0,
742.332,64543.0,64543.0,2118.0,18560.0,19854.0,16310.0,31462.0,54322.0,23596.0,20004.0,64543.0,38027.0,37396.0,10073.0,49035.0,64543.0,64543.0,64543.0,64543.0,64543.0,31867.0,64543.0,12260.0,64543.0,26721.0,11279.0,27765.0,29371.0,56380.5,25120.0,19825.0,49387.0,2651.0,2667.0,2949.0,3438.0,1038.0,3451.0,1250.0,990.0,2188.0,1136.0,2407.0,639.0,662.0,658.0,522.0,653.0,
744.041,64543.0,64543.0,2094.0,18621.0,19978.0,16223.0,31311.0,54216.0,23583.0,19977.0,64543.0,37923.0,37226.0,10077.0,48863.0,64543.0,64543.0,64543.0,64543.0,64543.0,32030.0,64543.0,12248.0,64543.0,26747.0,11327.0,27701.0,29246.0,56358.5,25101.0,19904.0,49325.0,2567.0,2664.0,2958.0,3471.0,1028.0,3402.0,1239.0,996.0,2211.0,1142.0,2377.0,601.0,663.0,656.0,499.0,652.0,
745.7489999999999,64543.0,64543.0,2109.0,18701.0,19844.0,16277.0,31324.0,54183.0,23554.0,20004.0,64543.0,37957.0,37174.0,10067.0,48707.0,64543.0,64543.0,64543.0,64543.0,64543.0,32011.0,64543.0,12265.0,64543.0,26750.0,11322.0,27638.0,29241.0,56265.5,25186.0,20050.0,49251.0,2636.0,2630.0,2970.0,3471.0,1008.0,3465.0,1230.0,977.0,2196.0,1134.0,2405.0,632.0,629.0,652.0,498.0,635.0,
747.459,64543.0,64543.0,2101.0,18577.0,19818.0,16096.0,31467.0,54223.0,23466.0,20008.0,64543.0,37922.0,37283.0,10102.0,48958.0,64543.0,64543.0,64543.0,64543.0,64543.0,31894.0,64543.0,12118.0,64543.0,26788.0,11326.0,27720.0,29059.0,56163.5,24970.0,19816.0,49091.0,2577.0,2643.0,2928.0,3434.0,1021.0,3401.0,1242.0,971.0,2180.0,1141.0,2384.0,603.0,635.0,641.0,531.0,668.0,
749.166,64543.0,64543.0,2123.0,18528.0,19857.0,16291.0,31235.0,54077.0,23554.0,19912.0,64543.0,37918.0,37259.0,10030.0,48894.0,64543.0,64543.0,64543.0,64543.0,64543.0,31803.0,64543.0,12148.0,64543.0,26537.0,11301.0,27604.0,29198.0,56253.5,24977.0,19937.0,49243.0,2604.0,2669.0,2957.0,3488.0,1057.0,3399.0,1241.0,964.0,2189.0,1116.0,2378.0,630.0,640.0,658.0,496.0,652.0,
750.8739999999999,64543.0,64543.0,2113.0,18654.0,19947.0,16286.0,31237.0,54273.0,23473.0,20169.0,64543.0,37880.0,37471.0,10060.0,48948.0,64543.0,64543.0,64543.0,64543.0,64543.0,31947.0,64543.0,12226.0,64543.0,26708.0,11445.0,27608.0,29116.0,56166.5,25127.0,19713.0,48921.0,2598.0,2651.0,2950.0,3501.0,1016.0,3432.0,1200.0,982.0,2196.0,1136.0,2373.0,608.0,644.0,662.0,499.0,660.0,
752.58,64543.0,64543.0,2106.0,18753.0,20059.0,16385.0,31645.0,54590.0,23589.0,19899.0,64543.0,38033.0,37294.0,10065.0,49147.0,64543.0,64543.0,64543.0,64543.0,64543.0,31783.0,64543.0,12184.0,64543.0,26801.0,11467.0,27589.0,29066.0,56160.5,25075.0,19838.0,49152.0,2643.0,2714.0,2969.0,3494.0,1020.0,3430.0,1250.0,984.0,2169.0,1122.0,2401.0,617.0,656.0,665.0,520.0,657.0,
754.2869999999999,64543.0,64543.0,2147.0,18802.0,20047.0,16372.0,31566.0,55006.0,23864.0,20118.0,64543.0,38361.0,37492.0,10165.0,49329.0,64543.0,64543.0,64543.0,64543.0,64543.0,32038.0,64543.0,12312.0,64543.0,27019.0,11472.0,27695.0,29155.0,56160.5,25033.0,19818.0,49180.0,2670.0,2681.0,2929.0,3578.0,1049.0,3446.0,1232.0,953.0,2192.0,1107.0,2405.0,626.0,647.0,662.0,490.0,663.0,
755.993,64543.0,64543.0,2110.0,18910.0,20299.0,16599.0,31939.0,55214.0,23897.0,20350.0,64543.0,38445.0,37654.0,10125.0,49403.0,64543.0,64543.0,64543.0,64543.0,64543.0,32074.0,64543.0,12379.0,64543.0,27142.0,11544.0,27835.0,29173.0,56440.5,25119.0,19921.0,49160.0,2729.0,2687.0,2953.0,3670.0,1044.0,3462.0,1245.0,1003.0,2172.0,1132.0,2406.0,596.0,641.0,670.0,494.0,681.0,
757.701,64543.0,64543.0,2128.0,19279.0,20649.0,16810.0,32403.0,56128.0,24147.0,20624.0,64543.0,38819.0,38062.0,10141.0,49911.0,64543.0,64543.0,64543.0,64543.0,64543.0,32341.0,64543.0,12530.0,64543.0,27564.0,11685.0,28141.0,29491.0,56469.5,25412.0,20049.0,49423.0,2747.0,2726.0,3091.0,3829.0,1083.0,3501.0,1273.0,1001.0,2212.0,1105.0,2418.0,645.0,645.0,666.0,501.0,648.0,
759.4069999999999,64543.0,64543.0,2193.0,19666.0,21200.0,17307.0,33204.0,57679.0,24681.0,21065.0,64543.0,39701.0,38667.0,10333.0,50778.0,64543.0,64543.0,64543.0,64543.0,64543.0,33004.0,64543.0,12796.0,64543.0,28314.0,11886.0,28626.0,29986.0,56621.5,25868.0,20328.0,49732.0,2944.0,2802.0,3132.0,4036.0,1070.0,3583.0,1271.0,1031.0,2274.0,1150.0,2438.0,628.0,660.0,685.0,506.0,689.0,
761.112,64543.0,64543.0,2288.0,20297.0,21800.0,17942.0,34368.0,59611.5,25264.0,21906.0,64543.0,41188.0,39867.0,10433.0,52245.0,64543.0,64543.0,64543.0,64543.0,64543.0,33767.0,64543.0,13154.0,64543.0,29074.0,12278.0,29759.0,30330.0,57048.5,26304.0,20783.0,50512.0,3177.0,2975.0,3305.0,4343.0,1161.0,3677.0,1393.0,1044.0,2369.0,1205.0,2492.0,607.0,636.0,682.0,513.0,661.0,
762.817,64543.0,64543.0,2343.0,21370.0,22975.0,18872.0,36066.0,60973.5,26235.0,22930.0,64543.0,42947.0,41187.0,10756.0,54233.0,64543.0,64543.0,64543.0,64543.0,64543.0,34626.0,64543.0,13706.0,64543.0,30915.0,12875.0,30889.0,31261.0,57515.5,27134.0,21359.0,51668.0,3473.0,3099.0,3436.0,4603.0,1187.0,3850.0,1428.0,1078.0,2439.0,1198.0,2590.0,625.0,630.0,684.0,520.0,656.0,
764.5210000000001,64543.0,64543.0,2434.0,22512.0,23913.0,19919.0,38074.0,62638.5,27409.0,24221.0,64543.0,45254.0,42983.0,11051.0,56641.0,64543.0,64543.0,64543.0,64543.0,64543.0,36092.0,64543.0,14291.0,64543.0,32803.0,13411.0,32343.0,31955.0,58276.5,27869.0,21999.0,52269.5,3732.0,3234.0,3640.0,4978.0,1239.0,3975.0,1529.0,1127.0,2575.0,1253.0,2718.0,625.0,657.0,693.0,515.0,660.0,
766.2260000000001,64543.0,64543.0,2523.0,23586.0,25176.0,21013.0,40134.0,64266.5,28688.0,25196.0,64543.0,47289.0,44708.0,11283.0,59008.5,64543.0,64543.0,64543.0,64543.0,64543.0,37280.0,64543.0,14965.0,64543.0,34785.0,13868.0,33579.0,32926.0,58662.5,28776.0,22578.0,52620.5,3832.0,3407.0,3744.0,5074.0,1320.0,4125.0,1601.0,1138.0,2663.0,1305.0,2818.0,638.0,661.0,702.0,527.0,673.0,
767.93,64543.0,64543.0,2616.0,24550.0,26089.0,21928.0,41703.0,64543.0,29716.0,26436.0,61747.5,49579.0,46182.0,11392.0,60213.5,64543.0,64543.0,64543.0,64543.0,64543.0,38300.0,64543.0,15709.0,64543.0,36488.0,14373.0,34544.0,33801.0,59254.5,29457.0,23132.0,53061.5,4015.0,3576.0,3885.0,5393.0,1369.0,4307.0,1705.0,1200.0,2747.0,1312.0,2912.0,625.0,672.0,698.0,483.0,643.0,
769.633,64543.0,64543.0,2690.0,25460.0,26743.0,22805.0,43201.0,64543.0,30847.0,27479.0,56563.5,51461.0,47835.0,11723.0,61086.5,64543.0,64543.0,64543.0,64543.0,64543.0,39273.0,64543.0,16423.0,64543.0,38113.0,14927.0,35766.0,34688.0,59476.5,30418.0,23853.0,53441.5,4317.0,3847.0,4147.0,5753.0,1418.0,4646.0,1712.0,1286.0,2910.0,1397.0,2916.0,658.0,660.0,711.0,494.0,668.0,
771.337,64543.0,64543.0,2769.0,25872.0,27659.0,23296.0,44024.0,64543.0,31429.0,28121.0,53469.5,53315.0,49114.0,12005.0,61852.5,64543.0,64543.0,64543.0,64543.0,64543.0,40063.0,64543.0,16901.0,64543.0,39429.0,15257.0,36939.0,35468.0,60172.5,31412.0,24603.0,54042.5,4591.0,4157.0,4448.0,6128.0,1528.0,4825.0,1674.0,1318.0,3015.0,1456.0,3100.0,641.0,692.0,726.0,519.0,650.0,
773.0419999999999,64543.0,64543.0,2736.0,25883.0,27486.0,23159.0,43960.0,64543.0,31421.0,28271.0,50250.5,53685.0,49146.0,11959.0,61699.5,64543.0,64543.0,64543.0,64543.0,64543.0,40008.0,64543.0,16796.0,64543.0,39610.0,15248.0,36954.0,35639.0,60211.5,31687.0,24888.0,54136.5,4724.0,4107.0,4537.0,6203.0,1547.0,4911.0,1622.0,1333.0,3055.0,1469.0,3166.0,655.0,679.0,709.0,519.0,689.0,
774.7439999999999,64543.0,64543.0,2633.0,25009.0,26770.0,22102.0,42059.0,64543.0,30572.0,27268.0,47914.5,51771.0,47562.0,11857.0,60702.5,64543.0,64543.0,64543.0,64543.0,64543.0,38880.0,64543.0,16234.0,64543.0,38158.0,14820.0,35839.0,35085.0,59873.5,30610.0,24062.0,53671.5,4496.0,3897.0,4328.0,5927.0,1522.0,4718.0,1529.0,1274.0,2913.0,1423.0,3090.0,649.0,682.0,725.0,507.0,704.0,
776.447,64543.0,64543.0,2572.0,23900.0,25526.0,20912.0,39855.0,64291.5,29188.0,25995.0,47044.5,49391.0,45793.0,11504.0,59300.5,64543.0,64543.0,64543.0,64543.0,64543.0,37582.0,64543.0,15338.0,64543.0,36336.0,14219.0,34245.0,33511.0,59012.5,29428.0,23242.0,53052.5,4089.0,3590.0,4050.0,5435.0,1367.0,4344.0,1438.0,1204.0,2810.0,1341.0,2890.0,646.0,659.0,717.0,537.0,658.0,
778.1489999999999,64543.0,64543.0,2448.0,22521.0,24170.0,19794.0,38080.0,62636.5,27984.0,24759.0,47343.5,46579.0,43680.0,11239.0,57680.0,64543.0,64543.0,64543.0,64543.0,64543.0,36316.0,64543.0,14655.0,64543.0,34076.0,13584.0,32572.0,32394.0,58170.5,28409.0,22325.0,52517.5,3630.0,3294.0,3733.0,4796.0,1284.0,4137.0,1384.0,1157.0,2603.0,1304.0,2713.0,645.0,666.0,721.0,520.0,657.0,
779.85,64543.0,64543.0,2407.0,21522.0,23008.0,18807.0,36008.0,60880.5,26771.0,23458.0,48536.5,44218.0,42190.0,10875.0,55098.0,64543.0,64543.0,64543.0,64543.0,64543.0,35029.0,64543.0,13880.0,64543.0,31989.0,12931.0,30968.0,31152.0,57515.5,27210.0,21472.0,51639.0,3272.0,3090.0,3435.0,4336.0,1199.0,3830.0,1329.0,1091.0,2487.0,1229.0,2597.0,633.0,634.0,671.0,526.0,661.0,
781.552,64543.0,64543.0,2288.0,20531.0,22005.0,18101.0,34757.0,59800.5,25993.0,22339.0,50076.5,42410.0,40738.0,10683.0,53478.0,64543.0,64543.0,64543.0,64543.0,64543.0,34313.0,64543.0,13369.0,64543.0,30437.0,12513.0,29717.0,30233.0,56983.5,26346.0,20727.0,50581.0,3032.0,2891.0,3248.0,4036.0,1123.0,3629.0,1257.0,1046.0,2379.0,1222.0,2521.0,618.0,633.0,677.0,504.0,668.0,
783.253,64543.0,64543.0,2263.0,20021.0,21422.0,17518.0,33840.0,58677.0,25417.0,21777.0,51610.5,41023.0,39874.0,10542.0,52202.0,64543.0,64543.0,64543.0,64543.0,64543.0,33435.0,64543.0,13113.0,64543.0,29573.0,12299.0,28924.0,29713.0,56651.5,25793.0,20241.0,49651.0,2891.0,2825.0,3125.0,3807.0,1072.0,3512.0,1227.0,1026.0,2319.0,1132.0,2448.0,634.0,638.0,658.0,513.0,660.0,
784.953,64543.0,64543.0,2261.0,19769.0,21092.0,17295.0,32889.0,57550.0,24790.0,21403.0,53076.5,40386.0,39168.0,10376.0,51342.0,64543.0,64543.0,64543.0,64543.0,64543.0,33336.0,64543.0,12859.0,64543.0,28617.0,12170.0,28467.0,29359.0,56469.5,25390.0,20323.0,49293.0,2788.0,2792.0,3061.0,3682.0,1053.0,3519.0,1257.0,1022.0,2235.0,1150.0,2396.0,616.0,609.0,660.0,496.0,666.0,
786.654,64543.0,64543.0,2225.0,19480.0,20952.0,16952.0,32636.0,56707.0,24520.0,20992.0,54406.5,39885.0,38760.0,10412.0,50733.0,64543.0,64543.0,64543.0,64543.0,64543.0,32892.0,64543.0,12697.0,64543.0,28290.0,11989.0,27847.0,29213.0,56414.5,25277.0,19980.0,49106.0,2730.0,2680.0,3023.0,3619.0,1029.0,3404.0,1229.0,1014.0,2210.0,1136.0,2415.0,649.0,650.0,672.0,499.0,634.0,
788.3539999999999,64543.0,64543.0,2175.0,19256.0,20611.0,16915.0,32540.0,56379.0,24474.0,20973.0,55493.5,39409.0,38446.0,10394.0,50288.0,64543.0,64543.0,64543.0,64543.0,64543.0,32949.0,64543.0,12603.0,64543.0,28142.0,11932.0,27733.0,28981.0,56266.5,25120.0,19816.0,48886.0,2667.0,2699.0,2956.0,3537.0,1048.0,3442.0,1237.0,963.0,2186.0,1118.0,2370.0,636.0,622.0,650.0,506.0,631.0,
790.054,64543.0,64543.0,2176.0,19150.0,20694.0,16827.0,32240.0,55846.0,24338.0,20803.0,56660.5,39361.0,38519.0,10383.0,50398.0,64543.0,64543.0,64543.0,64543.0,64543.0,32846.0,64543.0,12617.0,64543.0,27833.0,11855.0,27653.0,28924.0,56304.5,24872.0,19733.0,48753.0,2655.0,2625.0,2967.0,3562.0,1011.0,3447.0,1226.0,949.0,2147.0,1119.0,2329.0,623.0,652.0,679.0,518.0,689.0,
791.753,64543.0,64543.0,2198.0,19194.0,20565.0,16764.0,32199.0,55623.0,24362.0,20712.0,57646.5,39212.0,38182.0,10334.0,50141.0,64543.0,64543.0,64543.0,64543.0,64543.0,32716.0,64543.0,12536.0,64543.0,27722.0,11867.0,27672.0,28983.0,56269.5,24781.0,19617.0,48669.0,2655.0,2612.0,2960.0,3503.0,1012.0,3414.0,1269.0,974.0,2175.0,1110.0,2343.0,636.0,635.0,651.0,511.0,670.0,
793.452,64543.0,64543.0,2172.0,19151.0,20602.0,16729.0,32122.0,55531.0,24245.0,20686.0,58660.5,38916.0,38264.0,10243.0,50149.0,64543.0,64543.0,64543.0,64543.0,64543.0,32842.0,64543.0,12501.0,64543.0,27550.0,11844.0,27525.0,28912.0,56226.5,24987.0,19733.0,48516.0,2596.0,2616.0,2941.0,3460.0,1037.0,3344.0,1224.0,949.0,2203.0,1147.0,2317.0,632.0,644.0,659.0,509.0,656.0,
795.1510000000001,64543.0,64543.0,2184.0,19128.0,20597.0,16750.0,31968.0,55341.0,24285.0,20853.0,59353.5,38877.0,38357.0,10298.0,49992.0,64543.0,64543.0,64543.0,64543.0,64543.0,32683.0,64543.0,12477.0,64543.0,27464.0,11807.0,27422.0,28708.0,56046.5,24889.0,19624.0,48531.0,2597.0,2617.0,2931.0,3440.0,1022.0,3354.0,1240.0,966.0,2163.0,1102.0,2363.0,649.0,638.0,654.0,507.0,676.0,
