wave number,-1_1,-1_2,-1_3,-2_1,-2_2,-2_3,-3_1,-3_2,-4_1,-4_2,-5_1,-5_2,-6_1,-6_2,-6_3,-6_4,-6_5,-6_6,-7_1,-7_2,-7_3,-7_4,-7_5
1791.812866,7871.4316,12918.8105,10013.707,8899.6602,7601.2632,8146.3672,6423.6475,5379.5269,2162.9353,2736.6455,3003.6353,3194.3423,3269.0359,1365.1443,1484.3362,1934.0868,2785.9114,2299.6086,2425.1575,2770.0193,2847.8911,2938.4771,4186.0186
1790.238647,8086.126,13091.2939,9905.4648,8899.6641,7744.5034,8219.5977,6452.6938,5324.5449,2137.127,2750.4587,2941.1318,3255.7422,3181.062,1344.245,1460.2378,1925.7977,2790.1821,2283.3098,2392.9468,2852.1509,2861.6846,3012.634,4121.7158
1788.664429,7879.7466,13074.6602,10146.7627,8807.5234,7531.8306,8256.2588,6341.9253,5406.2051,2154.2212,2751.5566,3048.636,3231.3315,3263.1047,1385.3103,1442.5021,1861.9078,2848.4648,2243.186,2427.4705,2767.4434,2878.6494,2966.0256,4136.8672
1787.09021,8021.2925,13029.4375,9997.2305,8812.3027,7756.0337,8370.7344,6477.3921,5336.939,2088.7126,2671.6462,2955.9653,3246.6379,3316.5264,1356.472,1478.7769,1907.6381,2814.6001,2222.1362,2415.918,2774.8906,2774.8906,3036.9724,4140.8931
1785.515991,8019.8564,12927.0557,10111.3711,8885.3652,7664.124,8146.9038,6411.1206,5378.8623,2143.9221,2729.9272,3006.2551,3182.5332,3255.5852,1357.8173,1502.3335,1921.5894,2866.5032,2340.8452,2410.7212,2785.5105,2890.3245,3033.2527,4119.5063
1783.941772,8124.8013,13143.8545,10095.2676,9099.7139,7692.918,8312.1621,6400.4443,5376.3096,2214.9888,2778.6597,2993.0134,3234.3599,3370.9111,1411.5592,1494.125,1983.1692,2904.0964,2318.196,2502.3816,2805.6523,2799.3013,3037.4722,4179.1045
1782.367554,7877.2759,13020.8418,10018.8408,9045.6904,7651.8481,8155.0918,6343.731,5407.0942,2149.5024,2763.8728,3065.5017,3275.0544,3413.1687,1395.4303,1500.2067,1917.7245,2813.0859,2344.7676,2419.3809,2809.9109,2849.5989,2994.0632,4205.3413
1780.793335,8034.5815,12812.1582,10075.7656,9110.7266,7739.356,8280.6025,6334.6533,5290.2529,2164.988,2745.9158,3093.5203,3277.6394,3342.7161,1430.0984,1512.6345,1950.7113,2957.0181,2399.8987,2411.0093,2803.0564,2852.2605,2999.8733,4152.2056
1779.217163,8148.9805,13081.2158,10115.209,9037.6719,7645.9175,8225.1543,6357.3154,5374.9946,2201.0974,2796.2031,3088.2017,3283.3962,3399.2437,1436.1884,1520.2966,1991.6204,2919.9851,2416.9226,2491.509,2724.7905,2872.3767,2988.2239,4202.2393
1777.640991,8017.4023,12953.5078,9942.0234,9007.4795,7558.8569,8230.0146,6389.4873,5432.73,2229.26,2822.6714,3119.3772,3352.6165,3503.3494,1426.4091,1531.1287,1967.4607,2986.0977,2429.1792,2432.3525,2786.1782,2941.6711,3043.2175,4211.0005
1776.064819,8003.2607,12970.2002,10013.1982,9121.6553,7874.7646,8395.0957,6445.4409,5425.4019,2190.7837,2772.9832,3160.0586,3336.1462,3505.8884,1421.3918,1557.8201,2000.4186,2990.3164,2455.7083,2493.7812,2891.9612,2926.8616,3058.5305,4254.6572
1774.488647,8077.9429,12923.4395,9955.8701,8997.873,7835.2715,8246.0684,6475.9946,5343.5283,2131.7014,2783.5833,3211.8269,3429.1208,3536.9746,1484.5778,1527.4021,2071.4299,2975.4998,2455.2632,2453.677,2816.8911,2889.8511,3051.6321,4174.582
1772.912476,7862.3936,13163.7207,10049.2109,9118.3467,7711.7427,8239.8135,6493.8486,5440.8779,2156.6873,2737.0898,3136.7112,3399.9539,3625.1375,1446.249,1563.5981,2091.6694,3016.1904,2484.9478,2424.6873,2800.5217,2914.6992,3041.5632,4216.6406
1771.336304,8055.9814,13091.5645,10060.0674,9126.2012,7702.4126,8247.8281,6632.1929,5520.7495,2164.2227,2876.1169,3255.0542,3418.3618,3665.7014,1495.1368,1620.3922,2088.1179,3037.8391,2563.7712,2451.2,2776.2297,2930.0244,3056.8652,4271.3667
1769.758179,8035.4917,13120.8848,10085.1836,9173.6807,7701.0098,8377.8994,6608.7915,5446.8237,2200.2886,2821.6956,3275.0691,3466.8811,3560.4092,1524.9838,1578.8813,2089.323,3034.1155,2569.6453,2485.6284,2809.0139,2905.7124,2975.4622,4273.7593
1768.182007,7965.8735,13029.7344,10065.9092,9241.7441,7808.9648,8300.2939,6426.9033,5525.0767,2304.4927,2837.03,3218.999,3450.3992,3626.3267,1532.6302,1550.0645,2052.4883,3019.2974,2626.2339,2409.0981,2792.6519,2913.1069,3054.166,4212.752
1766.603882,7918.4629,13009.9219,10102.1016,9293.9336,7698.1973,8317.793,6460.5908,5493.9585,2212.1621,2833.3423,3246.9343,3509.9851,3590.8018,1494.3187,1646.4445,2134.5146,3053.6077,2606.7383,2443.52,2784.2183,2857.1121,3104.3164,4216.7358
1765.025757,7978.8032,13115.2764,10066.9805,9206.6768,7785.5117,8298.8428,6611.5063,5561.0801,2184.8232,2777.3713,3270.1052,3436.4622,3710.5554,1429.0867,1646.1431,2048.5688,3059.3862,2561.8992,2466.8381,2809.0583,2900.9509,3081.5671,4242.8979
1763.447632,7936.1543,13020.9961,10031.8691,9136.874,7723.8901,8237.126,6481.9849,5377.8931,2168.582,2814.8796,3272.6736,3458.009,3709.875,1470.0103,1593.5671,2086.2107,3001.7988,2589.9426,2428.3682,2887.7463,2954.2771,3042.9846,4143.9082
1761.869507,8080.4038,13051.8633,9980.9297,9071.8447,7803.2437,8240.3652,6586.9072,5383.2402,2146.0107,2771.6006,3083.6038,3422.531,3712.3611,1480.8267,1564.7666,1963.8771,3039.2581,2538.7861,2399.4143,2739.9253,2872.9622,2982.2424,4265.0977
1760.291382,8012.4111,12992.457,10064.6016,9079.6768,7757.4707,8346.5254,6386.1768,5413.9199,2170.9517,2812.2612,3206.5481,3347.4778,3705.3442,1496.389,1581.897,2012.6036,2956.3582,2528.8184,2471.813,2720.4194,2880.3511,3035.532,4181.9722
1758.711304,8009.3516,12898.2383,9983.5879,9002.0107,7670.5493,8359.2363,6358.0859,5289.4336,2187.9668,2830.7415,3139.4631,3407.0222,3517.8452,1420.1202,1523.0276,2020.1488,2951.0637,2512.5205,2389.0317,2704.0864,2857.6555,2982.7275,4154.2871
1757.133179,7993.6274,12933.8477,10049.8105,9008.2646,7684.9629,8275.3828,6325.2544,5421.4204,2146.4077,2719.4163,3039.1614,3373.1526,3580.512,1480.0083,1506.9175,2000.7812,2974.2627,2493.062,2466.1528,2755.8228,2834.9678,3009.0864,4129.7769
1755.553101,7898.7764,12985.2656,9990.9785,8981.2773,7686.7075,8185.2275,6449.1108,5366.6099,2228.3064,2745.8179,3070.2517,3318.7205,3494.3894,1365.7872,1535.1259,2019.4026,2940.478,2400.8103,2381.8188,2763.2266,2848.687,3010.1128,4114.77
1753.973022,7927.3779,12924.3154,9951.1533,9161.5801,7648.8911,8258.0811,6319.75,5357.7051,2186.7537,2810.1843,3113.988,3307.0298,3389.3101,1422.4976,1523.7654,1936.7485,2837.0835,2430.4297,2357.6433,2721.5747,2848.1597,3019.0493,4085.5269
1752.392944,8035.0669,12967.7979,10007.8428,8925.7432,7742.394,8283.4434,6307.5039,5535.4795,2115.1575,2814.4092,3053.2939,3369.6973,3372.8613,1381.1013,1487.0964,1953.7916,2888.7639,2461.6194,2420.4868,2705.25,2910.9124,2929.8965,4048.3828
1750.810913,7854.8398,12927.4277,9950.624,9000.0078,7690.3408,8191.7471,6356.9478,5382.606,2127.4185,2734.8003,2968.8955,3274.1682,3407.033,1374.5179,1523.2,1890.1598,2818.6316,2374.1672,2320.3887,2736.3821,2798.0693,2938.8428,4001.761
1749.230835,7829.6572,12899.7207,9929.7959,9017.3105,7611.4204,8243.9922,6458.5581,5370.5347,2125.4412,2788.0603,3036.3447,3344.7234,3279.8848,1388.4951,1521.3352,1924.5997,2922.4817,2278.8398,2356.3298,2671.0344,2811.7817,2957.2732,3963.0623
1747.648804,7831.3608,12837.2344,9804.6172,8873.3291,7654.2739,8283.5654,6280.2676,5428.0361,2175.6416,2754.3369,3089.5376,3241.3264,3424.738,1366.1006,1554.2556,1900.5242,2860.2729,2322.6873,2374.8645,2732.2012,2782.7974,2999.4128,4033.4751
1746.068726,7826.7383,12868.0361,9810.6924,9036.0811,7663.9116,8136.583,6324.9404,5406.4722,2134.1338,2744.3379,3041.5359,3253.3684,3269.1768,1348.4564,1509.702,1855.906,2859.7393,2304.8645,2391.8108,2731.6914,2828.1226,2938.7812,3896.7703
1744.486694,7858.4668,12887.7598,9966.9131,8986.9756,7765.2148,8267.8281,6390.1411,5481.3281,2184.3125,2685.345,3007.7761,3249.5994,3308.0796,1408.2651,1473.0674,1907.7172,2912.9434,2282.3062,2404.0081,2639.5093,2758.05,2893.9768,3960.8445
1742.904663,7923.3667,12758.9277,9941.3438,9027.9609,7708.4531,8173.0459,6313.0933,5358.623,2185.4839,2740.1511,3002.4724,3285.3369,3274.2751,1360.5941,1531.261,1882.0762,2860.25,2277.1382,2304.0024,2699.0647,2801.7808,2883.9539,3979.0662
1741.322632,7855.5234,12942.9707,9906.3018,8903.0322,7754.4067,8179.4141,6272.4111,5458.7358,2145.5754,2734.8977,3036.6687,3242.0625,3330.5398,1369.8187,1519.9143,1932.2819,2896.0527,2311.4705,2336.7498,2624.301,2832.8547,2834.4346,4057.3179
1739.738647,7835.0933,12822.0664,9827.0391,8947.1709,7691.3442,8185.7769,6253.8574,5317.1216,2134.115,2849.6992,2990.2886,3277.7859,3443.6497,1383.7786,1499.0934,1876.6311,2773.8757,2356.8464,2307.8772,2653.8218,2803.8892,2901.8279,4031.2817
1738.156616,7841.5171,12915.9971,9968.9131,8923.3779,7719.9062,8269.5234,6481.689,5504.0659,2151.0869,2836.5286,2981.8296,3283.4871,3452.4785,1362.9867,1574.6209,1911.0243,2852.3223,2320.0781,2392.7288,2664.3784,2713.3386,2954.9805,3919.9688
1736.572632,7780.0361,12766.7129,9883.3457,8943.8047,7855.8311,8320.0752,6316.2461,5405.1274,2150.6819,2749.1462,3000.2168,3300.2385,3353.9268,1346.9395,1508.0038,1839.6067,2854.9434,2335.4319,2337.011,2659.1396,2741.2507,2929.1592,3865.5427
1734.990601,7955.3906,12983.7539,9927.2666,8953.1699,7672.792,8399.0234,6261.377,5554.0908,2131.3311,2732.8401,3050.1716,3280.6711,3286.9863,1371.9457,1525.0858,1900.8317,2792.8333,2262.3684,2342.8855,2679.1621,2690.2134,2887.5591,3964.2759
1733.406616,7909.6914,12932.3691,9908.0293,9019.3525,7818.1406,8342.1914,6430.6689,5420.4512,2115.144,2737.0596,2988.0354,3242.1685,3321.0918,1351.1666,1488.4932,1930.4635,2901.22,2268.2551,2374.0125,2606.0469,2748.1086,2887.0137,3999.832
1731.822632,7875.0542,12748.4346,9969.2822,8979.7715,7673.0488,8256.9707,6394.7334,5370.5029,2143.1511,2755.48,3058.488,3309.4165,3383.5903,1376.1617,1478.7427,1892.2224,2831.2319,2330.9529,2365.6726,2704.9785,2698.6658,2894.3586,3946.9961
1730.236694,7777.313,12835.959,9923.2139,8921.2676,7848.3169,8356.3906,6374.5879,5328.4614,2169.5688,2849.6301,3031.085,3248.8308,3335.6135,1360.1224,1476.8848,1876.0854,2908.0112,2286.3311,2330.5115,2627.1506,2724.9785,2863.8311,3914.6912
1728.65271,7906.7764,12787.7744,9982.8574,8973.2129,7745.8643,8261.7295,6400.1978,5469.4321,2106.0547,2790.7197,2986.3381,3297.1194,3461.1865,1364.5973,1528.6644,1945.1427,2834.8916,2177.0454,2295.363,2615.6096,2738.6599,2877.4861,3902.9058
1727.068726,7984.1377,12916.2598,9946.2607,9009.3633,7842.1836,8279.0869,6282.2642,5466.8159,2100.9229,2793.3442,3042.5527,3362.7385,3432.1384,1350.1427,1465.2833,1856.4462,2881.6714,2257.0725,2328.0498,2649.8127,2752.3352,2837.5078,3930.5554
1725.482788,7678.2642,12855.4551,9977.4854,8723.7949,7785.498,8279.0898,6408.8037,5312.8101,2157.2942,2726.5801,3043.551,3328.9824,3500.8723,1330.9623,1485.5052,1928.6337,2822.7754,2247.1814,2314.9912,2617.7693,2726.5801,2873.2383,3920.3462
1723.896851,7864.4253,12753.6768,9851.0283,9114.7246,7692.5684,8375.2666,6528.9868,5373.2886,2134.8101,2752.8643,2992.5181,3217.9817,3418.2188,1311.7887,1538.8291,1914.0763,2830.1211,2213.6436,2300.3604,2633.0374,2771.7842,2861.6545,3889.6428
1722.310913,7785.6836,12680.3076,9874.3721,9130.3262,7773.0728,8301.1562,6360.6465,5413.249,2135.9792,2769.6792,2991.9473,3296.1863,3464.8577,1379.3224,1456.5645,1872.7257,2804.3594,2301.4978,2350.3652,2563.175,2712.9299,2865.8376,3851.0681
1720.724976,7877.1846,12657.3965,9880.3662,8945.7578,7817.2939,8375.2217,6335.7905,5427.9761,2108.7781,2800.6716,3043.386,3270.3396,3467.3481,1353.8418,1481.5033,1851.8791,2843.2253,2315.2429,2277.4172,2632.0325,2734.4768,2884.2031,3829.8435
1719.139038,7782.7075,12889.7646,9911.5674,9043.3203,7795.314,8386.2266,6441.731,5439.5439,2187.1631,2787.5298,2975.0459,3318.563,3529.7156,1388.2498,1433.947,1909.8282,2937.2275,2369.9519,2267.5271,2609.4683,2702.4385,2863.1665,3814.9292
1717.551147,7834.7832,12958.1924,9904.9424,8901.3721,7727.6514,8401.9502,6366.4502,5559.813,2169.4141,2824.8071,3010.7119,3284.8428,3390.3987,1343.8709,1454.1533,1911.038,2840.5618,2342.7151,2366.3472,2618.4214,2703.4963,2887.8257,3848.8589
1715.96521,7781.3003,12924.2041,10071.5859,9151.6914,7918.3394,8302.6787,6494.3926,5502.0405,2118.5928,2847.8928,2994.3828,3353.5198,3364.5459,1343.6132,1483.8026,1872.8676,2866.7947,2348.5664,2283.9849,2602.1675,2754.9583,2843.1672,3843.3953
1714.377319,7782.9556,12833.5293,10005.082,9088.5137,7789.2549,8412.8994,6538.8164,5423.8159,2195.354,2822.1482,3055.2273,3302.4802,3385.9478,1348.0797,1511.8651,1907.1548,2875.6934,2245.7495,2244.1748,2552.8472,2722.9319,2861.5195,3894.6274
1712.789429,7844.4409,12651.5625,10085.0352,9170.2178,7920.0195,8370.3428,6473.0024,5447.9658,2202.8047,2845.2239,3098.7273,3316.0161,3492.3665,1335.224,1494.2543,1894.1916,2849.9475,2292.5544,2237.4448,2627.9351,2741.303,2857.8203,3851.3655
1711.201538,7935.8115,12770.3438,9913.0742,9136.9668,7934.2373,8255.3848,6498.5181,5467.3823,2144.1331,2797.4482,3080.814,3249.259,3529.4761,1355.4321,1445.1647,1879.6586,2885.6064,2339.3406,2244.8853,2632.1516,2783.28,2869.864,3776.634
1709.613647,7861.8794,12914.2588,10059.1133,9183.9971,7880.7671,8390.7266,6412.272,5600.1138,2176.7727,2814.2224,3097.5334,3387.1401,3374.5486,1433.8683,1430.7205,1901.3314,2948.0081,2302.6887,2244.4526,2617.4785,2748.1165,2899.2156,3930.1528
1708.023804,7880.8193,12894.4551,10104.3809,9208.9766,7877.6719,8491.3936,6566.8247,5611.6216,2220.4146,2826.2683,3074.9043,3279.4783,3471.4631,1408.4132,1494.9637,1880.507,2926.9814,2306.9651,2240.8718,2642.1516,2786.927,2851.4465,3916.8049
1706.435913,7948.5225,12940.7363,9956.1064,9093.915,8093.27,8529.0859,6548.2485,5714.3774,2190.0918,2860.3352,3025.5361,3363.8047,3511.6987,1373.5273,1496.248,1914.757,2893.3755,2336.4126,2278.199,2657.3743,2737.6147,2809.9883,3900.3142
1704.846069,7810.1299,13024.748,10050.1348,9252.6045,8017.7705,8464.5127,6501.3628,5662.9341,2244.7241,2822.0288,3144.5015,3402.4795,3567.6484,1343.3738,1477.0819,1864.0491,2938.4336,2309.2185,2268.3196,2584.5,2702.4778,2822.0288,3849.2219
1703.256226,7898.2617,12951.4502,10074.9229,9426.957,7928.1436,8623.291,6522.1206,5638.2451,2278.8892,2917.4185,3118.728,3357.7834,3705.3572,1412.3136,1443.7682,1942.3243,2997.6277,2293.0437,2315.062,2577.7083,2744.418,2878.1001,3867.3486
1701.666382,8052.3989,12928.4951,10093.4092,9425.1279,8020.9502,8690.8047,6569.6001,5619.8545,2278.4468,2960.8801,3066.2327,3424.7461,3776.9697,1419.9016,1507.9575,1932.5128,2949.873,2357.0681,2275.302,2555.1938,2644.8223,2819.3618,3778.5422
1700.076538,7912.4873,13095.7715,10151.1885,9306.959,8184.4644,8568.0625,6749.1177,5659.6372,2304.73,2925.718,3142.6709,3449.2346,3798.2456,1361.4572,1534.3906,1900.6948,2972.8818,2257.5664,2232.4126,2510.678,2655.3132,2847.1121,3865.8467
1698.484741,7931.3813,13042.9258,10158.6445,9503.1973,8211.165,8643.4141,6691.2188,5705.6904,2313.7126,2901.5715,3171.9238,3380.9753,3973.5498,1353.3333,1523.0894,1941.1923,2855.989,2378.157,2169.1055,2585.6367,2701.9509,2813.5498,3846.2327
1696.894897,8011.5547,12997.9541,10164.5225,9636.4951,8174.9917,8709.3047,6801.4927,5737.5806,2281.8315,2992.1538,3290.7405,3416.4614,3928.7734,1395.5002,1536.9362,1921.9559,2949.7231,2354.1211,2262.9734,2597.7051,2726.5686,2871.1477,3839.1973
1695.303101,7951.8574,12915.2871,10270.9531,9587.4795,8181.2529,8995.1357,6738.8887,5892.0103,2311.2393,2989.999,3235.1064,3433.0781,4037.9912,1376.3737,1516.2107,1920.0098,2966.4309,2317.5242,2270.3879,2589.3423,2667.9023,2876.8723,3794.4548
1693.711304,7986.4351,13091.8467,10347.4912,9609.1699,8284.9053,8976.0996,6916.6548,6011.8188,2362.6274,2972.135,3226.6201,3493.6726,4269.6953,1434.228,1525.34,1965.1908,2964.2805,2425.4634,2326.4968,2650.1013,2678.3774,2793.053,3834.5569
1692.119507,7900.061,13037.457,10354.8916,9919.8379,8333.5439,8999.4736,6960.8491,5886.5664,2341.7478,2990.4009,3246.407,3502.4128,4309.6953,1405.6769,1625.5593,1917.6888,2958.9893,2374.7302,2315.0479,2596.1831,2717.1184,2886.7419,3865.2188
1690.52771,8025.707,13162.0967,10414.1045,9829.96,8220.4219,9084.0771,7039.5708,6033.0205,2320.8755,3044.7751,3250.4822,3599.0845,4387.3657,1372.4258,1571.8514,1904.7511,2978.8235,2303.6025,2234.5103,2630.2209,2758.9841,2799.8113,3851.8997
1688.935913,8145.022,13167.3662,10432.4727,9848.4424,8421.3369,9049.3262,6907.8828,6127.606,2347.1101,3061.448,3293.8042,3588.959,4452.4443,1398.8463,1546.4237,2033.1155,2975.0996,2350.25,2282.7412,2628.1355,2683.0845,2849.5017,3840.1548
1687.344116,7967.6206,13106.7041,10460.249,9843.3701,8606.4746,9009.8779,7121.5708,6079.3135,2423.563,3148.7483,3275.8914,3574.1277,4410.7593,1357.7604,1542.9808,1955.8029,2947.8313,2381.1821,2316.8259,2615.0623,2721.7996,2859.9299,3875.5034
1685.750366,7928.3901,13215.5527,10384.4336,9852.4219,8540.4395,9190.1533,7128.0181,5976.1104,2339.9109,3170.1006,3270.5396,3540.4688,4563.6895,1370.0485,1570.9261,1935.0168,2994.3328,2423.0869,2222.2092,2558.0515,2700.863,2898.6018,3926.5305
1684.156616,8055.4922,13325.9238,10383.959,9994.8359,8482.2734,9025.1641,7214.4824,6059.6631,2435.1624,3128.6816,3282.4482,3724.9199,4647.52,1383.9003,1550.2194,1939.3433,3007.865,2397.5054,2259.429,2590.4983,2777.2148,2894.8936,3839.4604
1682.562866,8163.7173,13197.7998,10472.9004,9992.8662,8518.252,9286.9346,7109.5244,6063.1758,2408.0142,3074.7283,3226.8958,3595.5496,4665.4292,1413.4337,1590.7012,1998.5734,3079.4343,2342.1272,2280.9463,2641.7563,2679.406,2969.6228,3892.0413
1680.969116,7981.7378,13381.8398,10502.2041,10066.1807,8604.4043,9263.1445,7219.481,6192.1597,2451.4553,3108.6272,3240.3752,3704.6304,4601.772,1389.6285,1532.3556,1985.6317,3031.7742,2351.0757,2278.928,2620.8457,2678.8774,2843.5627,3784.6204
1679.375366,8127.5649,13358.8125,10769.8467,9935.6064,8560.3662,9369.5156,7246.2817,6139.189,2430.5857,3169.1702,3249.1443,3703.8989,4666.7246,1381.5135,1564.9835,1993.0802,3095.4685,2392.9507,2300.4316,2617.1919,2668.9399,2843.0012,3846.5979
1677.779663,8129.0938,13489.4355,10730.0898,10029.2793,8596.3008,9348.8496,7138.2378,6116.0259,2425.4016,3166.9758,3240.6628,3648.2935,4643.8525,1426.7069,1621.1154,1951.9232,3087.0173,2436.3765,2265.4851,2560.2334,2691.9294,2850.2781,3855.2441
1676.185913,8174.5098,13620.0029,10682.5088,9936.3789,8672.9746,9276.4619,7312.3853,6075.6279,2428.0566,3189.8613,3308.9915,3729.0813,4702.4985,1384.1021,1600.417,1943.6993,3102.0815,2381.0317,2257.1992,2548.7542,2735.2866,2848.1465,3863.8862
1674.59021,8177.5918,13491.9287,10863.7529,9965.7539,8788.7949,9229.1758,7149.5156,6054.0508,2418.1724,3248.7825,3222.1404,3780.0596,4817.5386,1446.5154,1517.0388,1940.1798,3062.2871,2410.3364,2234.8113,2632.8772,2684.5945,2853.8508,3834.9111
1672.994507,8186.9375,13838.666,10759.751,9949.6748,8718.1094,9427.9053,7287.5493,6264.3779,2444.3296,3133.7559,3354.6858,3835.7173,4760.1753,1463.464,1560.6105,2024.4064,3077.3484,2449.0303,2344.0496,2652.7244,2673.0938,2823.5142,3732.3035
1671.398804,8363.9004,13948.7109,10856.3076,10065.1914,8992.0938,9460.4971,7181.1421,6234.936,2450.1104,3280.3909,3382.2178,3823.9895,4903.354,1417.7429,1599.4647,1953.5088,3070.4709,2421.9124,2213.5588,2619.2996,2697.6279,2898.1487,3850.6211
1669.803101,8340.3096,14013.2861,10979.4492,10147.7686,9065.4854,9472.7119,7156.2207,6247.7925,2471.5508,3259.3772,3282.8711,3907.8069,4773.9463,1466.015,1635.1705,2000.108,3148.1731,2415.1658,2302.3953,2596.8513,2701.7905,2816.127,3826.3618
1668.205444,8396.5889,14080.9639,11140.1221,10205.2539,9214.0117,9448.9033,7322.3521,6313.8843,2438.1741,3218.0139,3310.4045,3930.5183,4791.7871,1439.1021,1556.5479,2090.5347,3094.3044,2417.8169,2278.4478,2511.7734,2624.5215,2901.6934,3899.1995
1666.609741,8451.2783,14200.2773,11245.9307,9979.335,9068.1377,9401.6172,7319.3271,6254.6978,2439.2539,3258.0791,3411.511,3956.3508,4953.6582,1429.4215,1542.147,2013.4021,3087.4253,2437.6882,2292.0845,2614.6045,2645.9172,2876.0649,3817.0095
1665.012085,8460.5498,14491.7246,11447.1787,10290.4082,9296.4307,9567.2305,7483.7905,6361.457,2559.2969,3304.3887,3428.0488,3958.6921,4861.8813,1399.3953,1613.844,2058.3945,3138.4648,2419.9834,2244.6677,2596.8645,2708.0022,2841.0542,3813.1174
1663.414429,8621.6211,14557.6904,11504.3623,10438.5938,9354.0439,9713.9951,7469.7759,6449.3916,2535.3105,3361.634,3377.2839,3981.3765,4773.27,1460.151,1632.3018,2045.4635,3162.8782,2439.8452,2267.6943,2533.7456,2638.6011,2845.1819,3795.1409
1661.816772,8669.9668,14629.8848,11584.9912,10386.4355,9563.4072,9877.9102,7559.0347,6337.0088,2525.4155,3406.3379,3443.8906,4137.0498,4744.1509,1458.2944,1592.858,2040.3605,3179.4573,2458.1335,2250.0293,2613.0383,2656.8496,2874.342,3842.8875
1660.219116,8676.0537,14863.1777,11682.793,10675.332,9638.1475,9885.3193,7651.3843,6565.7046,2507.7017,3440.0725,3449.4587,4039.2302,4643.0811,1387.6055,1614.4406,2049.3384,3194.4648,2477.9785,2273.0447,2576.5344,2706.3782,2878.46,3885.9209
1658.62146,8528.8564,14807.0215,11852.499,10582.4766,9686.2666,10224.3057,7646.7231,6672.3096,2566.6338,3429.9988,3450.3315,4066.574,4570.2036,1526.5293,1610.9889,2059.8762,3223.542,2441.5085,2346.1003,2572.8901,2707.3999,2848.1658,3810.0671
1657.021851,8672.5752,14922.8965,11965.8389,10913.4336,9828.1885,10142.5029,7810.9473,6678.79,2613.0315,3502.8071,3538.7734,4126.7446,4572.4141,1480.8743,1607.5382,2057.8992,3158.7815,2536.4077,2234.6033,2523.8977,2722.4944,2869.4871,3870.2891
1655.422241,8595.7881,14998.0723,12013.4668,10937.8203,9913.7676,10342.1504,7828.1396,6760.311,2640.6487,3600.6003,3513.0479,4172.8193,4374.5029,1496.2113,1624.4133,2069.9934,3211.304,2503.0662,2249.7891,2551.5327,2740.7087,2865.7839,3883.5828
1653.824585,8680.0322,15113.8545,11925.0801,11138.8281,10057.1455,10382.2754,8003.1992,6696.4268,2663.5647,3524.8467,3546.7302,4175.1064,4398.6333,1463.0848,1631.9023,2028.936,3184.0854,2511.9417,2327.4929,2565.0879,2705.769,2883.9653,3848.4133
1652.223022,8632.9639,15221.7725,12183.6689,11095.9531,10177.0205,10536.4668,8037.5332,6982.6362,2655.2146,3553.8306,3581.9612,4069.5581,4385.2456,1522.1772,1715.9657,2086.3518,3291.2786,2470.803,2309.8337,2611.4561,2623.9585,2822.4353,3824.1968
1650.623413,8671.8496,15229.6436,12276.5273,11218.7178,10329.6572,10703.0938,8242.1641,6995.2925,2717.1797,3710.9268,3629.677,4196.8628,4303.1128,1473.4332,1671.8701,2115.6189,3379.6777,2484.3679,2210.9312,2573.4302,2674.9922,2839.0542,3821.864
1649.023804,8745.0859,15126.5928,12234.9971,11424.2256,10302.5801,10680.627,8367.0381,7204.7759,2763.4971,3653.9399,3621.134,4196.0166,4327.2397,1491.8823,1641.8516,2098.0083,3286.8276,2510.4238,2302.6538,2538.5432,2705.6965,2916.5908,3919.5105
1647.422241,8772.9961,15289.0967,12184.1094,11523.4404,10483.2383,10783.1162,8480.9268,7151.7798,2708.2739,3739.105,3678.1921,4237.3398,4426.3257,1505.6379,1735.2321,2100.7085,3284.6021,2489.6128,2269.3899,2559.8967,2677.0366,2933.1826,3892.1677
1645.822632,8836.8086,15306.3076,12347.1709,11611.6816,10401.4805,10930.8457,8563.5371,7301.8052,2788.9272,3810.1807,3571.2634,4220.8682,4366.0923,1533.4415,1703.6504,2076.8606,3333.908,2492.2329,2304.8469,2481.302,2598.4182,2824.8428,3880.4502
1644.221069,8827.2148,15237.6396,12371.2148,11777.9453,10450.8975,11158.1357,8596.1514,7400.2471,2816.4653,3756.3279,3606.4495,4340.229,4277.7798,1472.2432,1723.6018,2038.9709,3344.1621,2513.5859,2274.7173,2602.5764,2708.7402,2818.0266,3889.0327
1642.619507,8797.3301,15203.335,12440.5117,11841.1191,10657.9443,11144.9502,8639.6777,7495.5254,2733.1663,3778.981,3580.7444,4345.5942,4164.5278,1473.506,1704.5219,2079.1421,3371.5815,2545.8562,2243.0383,2536.4907,2731.6055,2837.7478,3974.0957
1641.017944,9031.1982,15420.2988,12526.9443,11952.6436,10743.1777,11278.4639,8600.4717,7481.521,2785.6729,3775.0938,3726.7151,4441.4702,4213.6226,1476.3285,1694.8127,2072.478,3423.9585,2553.1433,2284.72,2571.8704,2690.4761,2798.1577,3903.063
1639.414429,8937.3086,15387.5244,12476.0342,12043.835,10921.9902,11335.4658,8634.6133,7567.3789,2880.2849,3818.0159,3626.1008,4535.7466,4378.1577,1555.6035,1731.9156,2045.5328,3449.7888,2565.1074,2296.7385,2555.7458,2696.1714,2811.6323,3961.562
